   Î Ñ Ð Å Ä Í ¨ Í Í Û Å  Ï À Ð Ì Å Ò Ð Û   ÒÅ×ÅÍÈß  
Po(êã/ñì**2)     Pk(êã/ñì**2)    Ql(ë/ñ)        Qg(ì**3/ñ)          Q               sigm            Pýêðàí          ÀPk(êã/ ñì**2)   DPg/Pg           Hk(ãö)          Ho(ãö)  
 1,00415E+0 	 7,93700E-1 	 5,12589E-1 	 1,60519E-3 	 3,13153E+0 	 9,04832E-1 	 1,56035E-1 	 6,12245E-1 	 5,33438E-3 	 1,99059E+1 	 1,99002E+1 

  t              Pga            (Po-Pa)         (Pk-Pa)          (Po-Pk)         DPg              DPL            sigm             Q                Qgk             MgSH           Pýêðàí
2,20000E-3 	9,07322E+0 	7,28447E-1 	4,60466E-1 	1,76068E+0 	4,84000E-2 	5,12589E-1 	8,81295E-1 	5,13597E+0 	2,63264E-3 	1,38834E-4 	-1,29111E-1 
2,30000E-3 	9,07322E+0 	7,29467E-1 	4,74804E-1 	1,76170E+0 	4,84000E-2 	5,12589E-1 	8,84878E-1 	4,98088E+0 	2,55314E-3 	1,38834E-4 	-1,20508E-1 
2,40000E-3 	9,07322E+0 	7,32524E-1 	4,81255E-1 	1,76475E+0 	4,84000E-2 	5,12589E-1 	8,86313E-1 	4,91410E+0 	2,51892E-3 	1,38834E-4 	-1,15491E-1 
2,50000E-3 	9,07322E+0 	7,30995E-1 	4,86991E-1 	1,76323E+0 	4,84000E-2 	5,12589E-1 	8,86313E-1 	4,85623E+0 	2,48925E-3 	1,38834E-4 	-1,05454E-1 
2,60000E-3 	9,07322E+0 	7,36600E-1 	4,86275E-1 	1,76883E+0 	4,84000E-2 	5,12589E-1 	8,89898E-1 	4,86338E+0 	2,49291E-3 	1,38834E-4 	-8,96812E-2 
2,70000E-3 	9,07322E+0 	7,30485E-1 	4,80539E-1 	1,76271E+0 	4,84000E-2 	5,12589E-1 	8,96350E-1 	4,92143E+0 	2,52267E-3 	1,38834E-4 	-8,60961E-2 
2,80000E-3 	9,07322E+0 	7,29976E-1 	4,74088E-1 	1,76221E+0 	4,84000E-2 	5,12589E-1 	8,99218E-1 	4,98840E+0 	2,55700E-3 	1,38834E-4 	-6,53062E-2 
2,90000E-3 	9,07322E+0 	7,33033E-1 	4,79105E-1 	1,76526E+0 	4,84000E-2 	5,12589E-1 	8,91332E-1 	4,93616E+0 	2,53022E-3 	1,38834E-4 	-5,09680E-2 
3,00000E-3 	9,07322E+0 	7,47300E-1 	4,84841E-1 	1,77953E+0 	4,84000E-2 	5,12589E-1 	9,01369E-1 	4,87777E+0 	2,50029E-3 	1,38834E-4 	-4,52324E-2 
3,10000E-3 	9,07322E+0 	7,68701E-1 	4,90576E-1 	1,80093E+0 	4,84000E-2 	5,12589E-1 	9,04236E-1 	4,82074E+0 	2,47106E-3 	1,38834E-4 	-3,73460E-2 
3,20000E-3 	9,07322E+0 	7,63096E-1 	5,11366E-1 	1,79533E+0 	4,84000E-2 	5,12589E-1 	8,98500E-1 	4,62475E+0 	2,37059E-3 	1,38834E-4 	-1,44055E-2 
3,30000E-3 	9,07322E+0 	7,46281E-1 	5,24988E-1 	1,77851E+0 	4,84000E-2 	5,12589E-1 	8,96350E-1 	4,50475E+0 	2,30908E-3 	1,38834E-4 	-7,95366E-3 
3,40000E-3 	9,07322E+0 	7,51377E-1 	5,27139E-1 	1,78361E+0 	4,84000E-2 	5,12589E-1 	8,97784E-1 	4,48637E+0 	2,29966E-3 	1,38834E-4 	-3,65022E-3 
3,50000E-3 	9,07322E+0 	7,52396E-1 	5,24988E-1 	1,78463E+0 	4,84000E-2 	5,12589E-1 	8,94915E-1 	4,50475E+0 	2,30908E-3 	1,38834E-4 	-1,49962E-3 
3,60000E-3 	9,07322E+0 	7,53925E-1 	5,22119E-1 	1,78615E+0 	4,84000E-2 	5,12589E-1 	9,01369E-1 	4,52950E+0 	2,32177E-3 	1,38834E-4 	-6,73600E-5 
3,70000E-3 	9,07322E+0 	7,57491E-1 	5,20687E-1 	1,78972E+0 	4,84000E-2 	5,12589E-1 	9,02085E-1 	4,54196E+0 	2,32816E-3 	1,38834E-4 	-9,38592E-3 
3,80000E-3 	9,07322E+0 	7,71758E-1 	5,29289E-1 	1,80399E+0 	4,84000E-2 	5,12589E-1 	8,89898E-1 	4,46814E+0 	2,29032E-3 	1,38834E-4 	-1,65561E-2 
3,90000E-3 	9,07322E+0 	7,78892E-1 	5,32875E-1 	1,81112E+0 	4,84000E-2 	5,12589E-1 	8,95633E-1 	4,43808E+0 	2,27491E-3 	1,38834E-4 	-2,65930E-2 
4,00000E-3 	9,07322E+0 	7,97236E-1 	5,33591E-1 	1,82947E+0 	4,84000E-2 	5,12589E-1 	9,04236E-1 	4,43212E+0 	2,27186E-3 	1,38834E-4 	-4,23634E-2 
4,10000E-3 	9,07322E+0 	7,94688E-1 	5,37892E-1 	1,82692E+0 	4,84000E-2 	5,12589E-1 	8,99218E-1 	4,39668E+0 	2,25369E-3 	1,38834E-4 	-5,45509E-2 
4,20000E-3 	9,07322E+0 	7,79912E-1 	5,53664E-1 	1,81214E+0 	4,84000E-2 	5,12589E-1 	8,98500E-1 	4,27143E+0 	2,18949E-3 	1,38834E-4 	-6,31556E-2 
4,30000E-3 	9,07322E+0 	7,81440E-1 	5,60116E-1 	1,81367E+0 	4,84000E-2 	5,12589E-1 	8,93483E-1 	4,22223E+0 	2,16427E-3 	1,38834E-4 	-7,74937E-2 
4,40000E-3 	9,07322E+0 	7,91120E-1 	5,56531E-1 	1,82335E+0 	4,84000E-2 	5,12589E-1 	8,94199E-1 	4,24943E+0 	2,17821E-3 	1,38834E-4 	-8,82467E-2 
4,50000E-3 	9,07322E+0 	8,01313E-1 	5,61551E-1 	1,83354E+0 	4,84000E-2 	5,12589E-1 	8,89898E-1 	4,21144E+0 	2,15874E-3 	1,38834E-4 	-1,00434E-1 
4,60000E-3 	9,07322E+0 	8,06407E-1 	5,60116E-1 	1,83864E+0 	4,84000E-2 	5,12589E-1 	8,87031E-1 	4,22223E+0 	2,16427E-3 	1,38834E-4 	-1,08321E-1 
